Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
1620419,"1620419.89","Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N38229","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
28901,"28901.23999","Salmonella enterica AUSMDU00020562","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
623,"623.1377","Shigella flexneri strain AUSMDU00009501","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
85569,"85569.113","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V91","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
562,"562.96525","Escherichia coli VREC0715","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1717,"1717.945","Corynebacterium diphtheriae FRC0354","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
562,"562.22707","Escherichia coli O9:H30 strain ECO0192","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
28901,"28901.24049","Salmonella enterica AUSMDU00033690","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
470,"470.7600","Acinetobacter baumannii strain MRSN7099","ciprofloxacin","Susceptible","1","=","1","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
624,"624.2187","Shigella sonnei strain 157268","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.46091","Klebsiella pneumoniae KSB1_4B","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
28901,"28901.8433","Salmonella enterica strain 72","ciprofloxacin","Susceptible","0.016","=","0.016","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
485,"485.7627","Neisseria gonorrhoeae strain AUSMDU00006844","ciprofloxacin","Susceptible","0.008",,"0.008","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
90371,"90371.7010","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003603","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28142,"28142.7","Salmonella enterica subsp. enterica serovar Berta strain CVM N45925","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
28901,"28901.8949","Salmonella enterica strain CVM N42506","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
487,"487.4613","Neisseria meningitidis NIID649","ciprofloxacin","Susceptible","0.003",,"0.003","mg/L","MIC",,,"BioMerieux","CLSI",2020,,,,"Laboratory Method",,"37874301"
1773,"1773.3670","Mycobacterium tuberculosis C00005315","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
562,"562.97806","Escherichia coli 824574fe-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
28901,"28901.23303","Salmonella enterica AUSMDU00021029","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.8224","Salmonella enterica strain 2014AM-0309","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
197,"197.16367","Campylobacter jejuni strain FSIS1607138","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.8846","Salmonella enterica strain CVM N41729","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
485,"485.13824","Neisseria gonorrhoeae AUSMDU00013949","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.66951","Klebsiella pneumoniae KP_NORM_BLD_229","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
28901,"28901.9095","Salmonella enterica strain CVM N53831","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
28901,"28901.24182","Salmonella enterica AUSMDU00033372","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.22944","Escherichia coli O6:H1 strain ECO0556","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
28901,"28901.21583","Salmonella enterica AUSMDU00018376","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.42703","Escherichia coli strain 280","ciprofloxacin","Susceptible","1","=","1","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.7639","Escherichia coli strain G503854","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
90371,"90371.7272","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003892","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
624,"624.3816","Shigella sonnei AUSMDU00010447","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
485,"485.18796","Neisseria gonorrhoeae NGPT17507","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
562,"562.145023","Escherichia coli PT_EC0193","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
485,"485.13573","Neisseria gonorrhoeae AUSMDU00012139","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.26301","Klebsiella pneumoniae strain 5012STDY7626420","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
562,"562.57389","Escherichia coli strain W1_5_ERP10B","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
28901,"28901.23864","Salmonella enterica AUSMDU00017017","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.12877","Neisseria gonorrhoeae AUSMDU00012444","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.100329","Escherichia coli 078f9c8e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23123","Escherichia coli O1:H7 strain ECO0773","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.57216","Escherichia coli strain 24742_1#177","ciprofloxacin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
1402554,"1402554.3","Pseudomonas aeruginosa BL13","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
562,"562.45672","Escherichia coli strain EC_62","ciprofloxacin","Susceptible","36",,"36","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
28901,"28901.8597","Salmonella enterica strain CVM N32054","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
485,"485.13736","Neisseria gonorrhoeae AUSMDU00014787","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.9698","Staphylococcus aureus C00001191","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.145393","Escherichia coli AGA06_2471","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
90371,"90371.7275","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003642","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.96568","Escherichia coli VREC0755","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
485,"485.14415","Neisseria gonorrhoeae AUSMDU00013392","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.7902","Neisseria gonorrhoeae strain AUSMDU00007113","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
485,"485.14416","Neisseria gonorrhoeae AUSMDU00013389","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.97200","Escherichia coli VREC1347","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
28901,"28901.8612","Salmonella enterica strain CVM N32756","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
28901,"28901.23944","Salmonella enterica AUSMDU00018847","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1773,"1773.3842","Mycobacterium tuberculosis C00005520","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
287,"287.12818","Pseudomonas aeruginosa strain CH2764","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
197,"197.15948","Campylobacter jejuni strain FSIS1605635","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.100325","Escherichia coli 3e9e56ac-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.23568","Salmonella enterica AUSMDU00004744","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1717,"1717.854","Corynebacterium diphtheriae CIP107565","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
1280,"1280.30454","Staphylococcus aureus strain HICF0948","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
624,"624.2518","Shigella sonnei strain AUSMDU00010102","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
197,"197.16352","Campylobacter jejuni strain FSIS1607085","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
90371,"90371.5243","Salmonella enterica subsp. enterica serovar Typhimurium 10045","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
28901,"28901.22496","Salmonella enterica AUSMDU00033535","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
470,"470.7533","Acinetobacter baumannii strain MRSN15045","ciprofloxacin","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.98603","Escherichia coli 9f359228-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23218","Escherichia coli O6:H1 strain ECO0841","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
28901,"28901.23900","Salmonella enterica AUSMDU00020524","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
90371,"90371.5589","Salmonella enterica subsp. enterica serovar Typhimurium H132040425","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"used breakpoint concentrations set in this publication",,,,,"Laboratory Method",,"25713745"
485,"485.771","Neisseria gonorrhoeae strain 32838","ciprofloxacin","Susceptible","0.008",,"0.008","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
28901,"28901.13394","Salmonella enterica strain 0187A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
1773,"1773.18623","Mycobacterium tuberculosis ERR1034749","ciprofloxacin","Susceptible",,,,,,,,,"WHO: Guidelines for Surveillance of Drug Resistance in Tuberculosis",2009,,,,"Laboratory Method",,"29358649"
28901,"28901.8913","Salmonella enterica strain CVM N42456","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
485,"485.14047","Neisseria gonorrhoeae AUSMDU00014471","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1773,"1773.4684","Mycobacterium tuberculosis C00014819","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
562,"562.58778","Escherichia coli strain ENV233","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,,"Thermo Fisher Scientific","eucast",2015,,,,"Laboratory Method",,"29184361"
562,"562.58757","Escherichia coli strain 114","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2016,,,,"Laboratory Method",,"29112974"
487,"487.4559","Neisseria meningitidis NIID480","ciprofloxacin","Susceptible","0.003",,"0.003","mg/L","MIC",,,"BioMerieux","CLSI",2020,,,,"Laboratory Method",,"37874301"
562,"562.22972","Escherichia coli O24:H4 strain ECO0595","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.23603","Escherichia coli NA:H4 strain ECO1313","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
624,"624.3788","Shigella sonnei AUSMDU00010069","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.96543","Escherichia coli VREC0718","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1280,"1280.8795","Staphylococcus aureus C00001083","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
292,"292.629","Burkholderia cepacia B27","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"35544262"
562,"562.100694","Escherichia coli a1f421ce-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
292,"292.642","Burkholderia cepacia B39","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"35544262"
28901,"28901.8939","Salmonella enterica strain CVM N42494","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
82689,"82689.80","Salmonella enterica subsp. enterica serovar Muenster","ciprofloxacin","Susceptible","0.5","=","0.5","mg/L","Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",,,,,"Laboratory Method",,
1422080,"1422080.3","Mycobacterium tuberculosis TB_RSA164","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,
28901,"28901.8800","Salmonella enterica strain CVM N40388","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
624,"624.3545","Shigella sonnei AUSMDU00005831","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
624,"624.2138","Shigella sonnei strain 180793","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
562,"562.99418","Escherichia coli d994a882-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.8743","Salmonella enterica strain CVM N38913","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
573,"573.12941","Klebsiella pneumoniae 29","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28776045;28512093"
562,"562.22802","Escherichia coli O8:H9 strain ECO0400","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.97192","Escherichia coli VREC1341","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.22989","Escherichia coli O17:H18 strain ECO0613","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
28901,"28901.23058","Salmonella enterica AUSMDU00016251","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.7792","Neisseria gonorrhoeae strain AUSMDU00007000","ciprofloxacin","Susceptible","0.002",,"0.002","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
573,"573.67711","Klebsiella pneumoniae KP_NORM_BLD_13758","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
72407,"72407.542","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864777","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
2590157,"2590157.206","Klebsiella variicola subsp. variicola KP_NORM_BLD_60449","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
573,"573.26185","Klebsiella pneumoniae strain 5012STDY7312620","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
485,"485.14251","Neisseria gonorrhoeae AUSMDU00014748","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.18430","Neisseria gonorrhoeae NGPT13057","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
562,"562.99607","Escherichia coli b48361f0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100275","Escherichia coli 71784c22-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1280,"1280.30244","Staphylococcus aureus strain HICF0709","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
28901,"28901.8881","Salmonella enterica strain CVM N41914","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
562,"562.99697","Escherichia coli 4ec28ecc-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.23906","Salmonella enterica AUSMDU00018296","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
197,"197.16215","Campylobacter jejuni strain FSIS1606562","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.145413","Escherichia coli AGA06_2526","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
562,"562.100536","Escherichia coli e32cd81a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
624,"624.3699","Shigella sonnei AUSMDU00009409","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.7746","Escherichia coli strain 702745_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
90105,"90105.36","Salmonella enterica subsp. enterica serovar Saintpaul strain CVM N31846","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
485,"485.16633","Neisseria gonorrhoeae AUSMDU00013037","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
108619,"108619.175","Salmonella enterica subsp. enterica serovar Newport strain 195","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre NARMS/CMV3AGNF","Thermo Fisher Scientific","CLSI, NARMS",2015,,,,"Laboratory Method",,"29678910"
698964,"698964.3","Corynebacterium diphtheriae PW8","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
485,"485.13414","Neisseria gonorrhoeae AUSMDU00012310","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
624,"624.2326","Shigella sonnei strain AUSMDU00008358","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
28901,"28901.8729","Salmonella enterica strain CVM N38896","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
562,"562.100617","Escherichia coli 4498ee96-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1717,"1717.864","Corynebacterium diphtheriae CIP107580","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
562,"562.100900","Escherichia coli bd2b1df2-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1463164,"1463164.359","Klebsiella quasipneumoniae subsp. similipneumoniae KP_NORM_BLD_117487","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
624,"624.1961","Shigella sonnei strain 175548","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
562,"562.97007","Escherichia coli VREC1109","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1280,"1280.30115","Staphylococcus aureus strain HICF0564","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
28901,"28901.8551","Salmonella enterica strain CVM N31387","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
195,"195.381","Campylobacter coli strain CVM N40946","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
624,"624.3283","Shigella sonnei 200507941","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
562,"562.100109","Escherichia coli ffbf3262-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23326","Escherichia coli O16:H5 strain ECO1054","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
90370,"90370.397","Salmonella enterica subsp. enterica serovar Typhi strain MDUST115","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",,,,,"Laboratory Method",,"35344544"
562,"562.22874","Escherichia coli not known strain ECO0321","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.100903","Escherichia coli 27f95b7c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.23060","Salmonella enterica AUSMDU00016690","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.23420","Escherichia coli O17:H18 strain ECO0981","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
28901,"28901.23187","Salmonella enterica AUSMDU00033554","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
